SourceTextTitle,SourceTextCode,EventID,PageNumber,PageEventEnds,OrderWithinPage,Chronological Order,NarrativeStatus,StartDate,EndDate,Era,First 8-10 words of event,Summary,Indeterminate Date Range,kw_actions,kw_aesthetics,kw_cultural_issues,kw_environment,kw_relationships,kw_themes_and_motifs,LocationID,PresentMentioned,CharacterName,Race,Gender,Class,Rank,Vitality,Family,Occupation,SpecificJob,Home,Biography,CauseOfDeath,Narrator,Real,Sort Name,Nid,IndividualGroup,Disability,Ethnicity,Ontological Status,ChangesClass,CharacterKey,CharacterKeyID,Parent,financial_status,social_status,family_new,LocationTitle,Authority,X,Y,new_y,Display Label,Status,Other Structure,Role,True X,True Y,Region
"Absalom, Absalom!",AA,15497,5,5,5.01,479,Narrated,06-09-09,06-09-09,Turn of the Century (1890-1913),"""Because you are going away to attend the college",<p>Rosa explains why she is telling Quentin the Sutpen story.  [SOURCE: Narrator]</p>,0,Perceptual > Listening | Verbal > Storytelling,,Class > Professional | Cultural Identity > North vs South | Education > Harvard,,Intergenerational,Arrivals/Departures > Departure | Philosophical > Power of literature,AA10,Mentioned,Unnamed Southern Writers,White,Multi Gender Group,Middle Class,Peripheral,Alive,,Other,Writer,,"<p>Rosa Coldfield mentions the ""many Southern gentlemen and gentlewomen"" who are members of ""the literary profession"" (5).  She does not name any names, but genteel fiction and poetry by Southern authors were staples of the national magazines around the turn into the 20th century.</p><br />",,,,Unnamed Southern Writers,15301,Group,,,,0,Unnamed Southern Writers,22597,,,,,Coldfield House,Faulkner map,1267,851,-851,Coldfield House,Continuous,Middle-class House,Site of Event,,,
"Absalom, Absalom!",AA,15502,6,6,6.02,481,Narrated,06-09-09,06-09-09,Turn of the Century (1890-1913),It's because she wants it told he thought,"<p>In rethinking Rosa's reasons for telling him the Sutpen story, Quentin changes his mind.  [SOURCE: Narrator]</p>",0,Perceptual > Ambiguity | Verbal > Storytelling,"Allusion, Mythical > Demon | Symbolism > Blood | Typography/Orthography > Italics",Region > The South | Religion > Godhead | War > Defeat,,,,AA10,Mentioned,Thomas Sutpen,White,Male,Upper Class,Major,Dead-ghost,Sutpen,Management,"Planter, Confederate Officer",Sutpen Plantation,"<p>At the center of <em>Absalom, Absalom!</em> is the story of Thomas Sutpen, from his childhood in the mountains of western Virginia to his violent death 62 years later in Yoknapatawpha. As one of the county's earliest, and certainly its largest planter, and a Confederate Colonel during the Civil War, he has a lot in common with John Sartoris, the man who represented the Old South's plantation aristocracy in Faulkner's first Yoknapatawpha fiction. At the start of the war, Sartoris and Sutpen work together to raise and lead the Confederate regiment that fights in Robert E. Lee's army. However, just as Sutpen takes Sartoris' place in command of that regiment, so the story of Thomas Sutpen affords a much more searching look than the Sartoris saga at the cultural issues of class, race and slavery - issues that are largely taken for granted in <em>Flags in the Dust</em>. It is a story that is told retrospectively, from almost half a century after his death, one that changes dramatically depending upon who is telling it. To Rosa Coldfield, for example, Sutpen is ""fiend blackguard and devil"" (10), the outsider on whom the defeat of the South can be blamed. Wash Jones sees him at different moments as both the redeemer he worships and the ""instrument"" of his ""despair and grief"" (232). Quentin Compson raises the novel's implicit question when he wonders if it took ""Thomas Sutpen to make all of us"" (210). One part of the story - of the ""innocent"" (178) young Sutpen's ""fall"" into the Old South (180) - he apparently tells himself, though it reaches the reader as it is passed on by Quentin's grandfather to his father, by this father to Quentin, and by Quentin himself to Shreve. As the absent embodiment of the past, Sutpen himself remains both indeterminate and inescapable. Sutpen's design, to revenge himself upon the plantation aristocracy by creating an aristocratic dynasty of his own, fails - tragically, or ironically, or perhaps even justly. But his legacy remains to haunt the characters who inherit his story.</p><br />",Murder,,,"Sutpen, Thomas",15469,Individual,,,,1,Thomas Sutpen,18923,Thomas Sutpen's Mother;Thomas Sutpen's Father,,,SutpensInAA,Coldfield House,Faulkner map,1267,851,-851,Coldfield House,Continuous,Middle-class House,Site of Event,,,
"Absalom, Absalom!",AA,15504,7,7,7.01,48,Narrated,1833-06-01 , 1909-09-06,Antebellum (1831-1860),It would be three hours yet before he would learn,"<p>While waiting for Rosa to explain why he is there, Quentin thinks over the long Yoknapatawpha history of Sutpen and his family.  All of this past is an inescapable part of his identity.  [SOURCE: Narrator]</p>",0,,Figures of Speech > Disease | Narrative > Anticipation,Cultural Identity | Group Mentality > Community collective | Health and Illness > Fever | Region > The South,,,Arrivals/Departures > Arrival | Chaos/Order > Creation | Story-telling > Communal mythology | Supernatural > Ghost,AA10,Mentioned,Mr. Compson,White,Male,Upper Class,Major,Alive,Compson,,,Compson Place,"<p>Quentin's father, referred to throughout the novel simply as ""father,"" is the single most dominant voice in <em>Absalom!</em>.  Although it is unclear which members of the Sutpen family he ever saw himself, he is the source for much of the narrative, including much of what  <em>his</em> father, General Compson, supposedly learned directly from Sutpen.  Both Quentin and Shreve, hundreds of miles away in Massachusetts, note how they each sound ""just like Father"" (147, 210).  As a character, his biography is extremely slight: he is the son of a Confederate general and the father of a young man who goes to Harvard.  The only physical description of him describes the hand in which he holds Bon's letter ""looking almost as dark as a negro's against his linen leg"" (71).  But although he exists almost entirely as a storyteller, as a voice, readers can and should determine his character from the ways in which he himself interprets the characters and events in the Sutpen story.  His representation of Rosa, or of Bon (the character, he admits, who is ""the curious one to me,"" 74), or his account of the trip than Bon and Henry take to New Orleans - all these and the other passages he narrates may tell us at least as much if not more about Mr. Compson as about the other people or the past.  Readers familiar with <em>The Sound and the Fury</em>, in which Mr. Compson first appears and in which ""Father said"" is also a dominant motif, can and should also decide how much that earlier novel helps to understand his treatment of the Sutpen material.</p><br />",,,,"Compson, Mr.",15460,Individual,,,,0,Jason Compson III,18886,General Compson;Quentin Compson's Grandmother,,,CompsonsInAA,Coldfield House,Faulkner map,1267,851,-851,Coldfield House,Continuous,Middle-class House,Site of Event,,,
"Absalom, Absalom!",AA,15504,7,7,7.01,48,Narrated,1833-06-01 , 1909-09-06,Antebellum (1831-1860),It would be three hours yet before he would learn,"<p>While waiting for Rosa to explain why he is there, Quentin thinks over the long Yoknapatawpha history of Sutpen and his family.  All of this past is an inescapable part of his identity.  [SOURCE: Narrator]</p>",0,,Figures of Speech > Disease | Narrative > Anticipation,Cultural Identity | Group Mentality > Community collective | Health and Illness > Fever | Region > The South,,,Arrivals/Departures > Arrival | Chaos/Order > Creation | Story-telling > Communal mythology | Supernatural > Ghost,AA10,Mentioned,Ellen Coldfield Sutpen,White,Female,Upper Class,Secondary,Dies,Sutpen,,,Sutpen Plantation,"<p>Ellen Sutpen, Sutpen's second wife, is the older daughter of Goodhue Coldfield. She is described as ""small-boned"" but also ""what is known as fullbodied"" (51).  According to the storytellers, Sutpen marries her to gain respectability.  The novel does not speculate on why she married Sutpen, but it describes her as very happy in the ""the part which she had written for herself"": ""chatelaine to the largest [plantation], wife to the wealthiest, mother of the most fortunate"" (54), blithely encouraging the courtship and anticipating the marriage of her daughter with the apparently very eligible Charles Bon - until reality, in the form of the trouble between her husband and her son and the exactions of the Civil War, prostrate her.    She is last seen in 1863 ""dying in bed in a darkened room"" where she had spent the last two years of her life (61, 62).</p><br />",,,,"Sutpen, Ellen Coldfield",15456,Individual,,,,1,Ellen Coldfield Sutpen,18941,Goodhue Coldfield,,,SutpensInAA,Coldfield House,Faulkner map,1267,851,-851,Coldfield House,Continuous,Middle-class House,Site of Event,,,
"Absalom, Absalom!",AA,15504,7,7,7.01,48,Narrated,1833-06-01 , 1909-09-06,Antebellum (1831-1860),It would be three hours yet before he would learn,"<p>While waiting for Rosa to explain why he is there, Quentin thinks over the long Yoknapatawpha history of Sutpen and his family.  All of this past is an inescapable part of his identity.  [SOURCE: Narrator]</p>",0,,Figures of Speech > Disease | Narrative > Anticipation,Cultural Identity | Group Mentality > Community collective | Health and Illness > Fever | Region > The South,,,Arrivals/Departures > Arrival | Chaos/Order > Creation | Story-telling > Communal mythology | Supernatural > Ghost,AA10,Mentioned,Henry Sutpen,White,Male,Upper Class,Major,Dies,Sutpen,,,Sutpen Plantation,"<p>Henry Sutpen is the son whom Thomas Sutpen expects to inherit the Yoknapatawpha dynasty he tries to create.  Instead, on the eve of the Civil War he ""adjures his father and renounces his birthright and the roof under which he had been born"" (62) - and even so cannot escape his father's legacy, or, in the end, that house.  Mr. Compson describes him as both a ""humorless yokel"" (86) and a ""romantic"" (97), and refers more than once to Henry's ""curious relationship"" with his sister Judith (62, 79).  At college he meets Charles Bon, for whose sake he renounces his patrimony and with whom he serves throughout the Civil War, before killing him at the gate to Sutpen's Hundred during the war's last days.  That murder provides the narrative with the question that haunts it from beginning to end.</p><br />",Murder,,,"Sutpen, Henry",15461,Individual,,,,0,Henry Sutpen,18937,Ellen Coldfield Sutpen;Thomas Sutpen,,,SutpensInAA,Coldfield House,Faulkner map,1267,851,-851,Coldfield House,Continuous,Middle-class House,Site of Event,,,
"Absalom, Absalom!",AA,15504,7,7,7.01,48,Narrated,1833-06-01 , 1909-09-06,Antebellum (1831-1860),It would be three hours yet before he would learn,"<p>While waiting for Rosa to explain why he is there, Quentin thinks over the long Yoknapatawpha history of Sutpen and his family.  All of this past is an inescapable part of his identity.  [SOURCE: Narrator]</p>",0,,Figures of Speech > Disease | Narrative > Anticipation,Cultural Identity | Group Mentality > Community collective | Health and Illness > Fever | Region > The South,,,Arrivals/Departures > Arrival | Chaos/Order > Creation | Story-telling > Communal mythology | Supernatural > Ghost,AA10,Mentioned,Judith Sutpen,White,Female,Upper Class,Major,Dies,Sutpen,,,Sutpen Plantation,"<p>Judith Sutpen, Thomas and Ellen's daughter, is described by Mr. Compson as ""the hoyden who could - and did - outrun and outclimb, and ride and fight both with and beside her brother"" (52).  Mr. Compson also refers to the  ""curious and unusual relationship"" between these siblings (79), calling them ""that single personality with two bodies"" (73), but on the whole the narrative emphasizes the differences in their character and their fates.  Stronger than her brother, Judith is nonetheless left at home while he rides away twice - first with her fiance and next after killing her fiance.  Her story is largely neglected and she herself largely silent.  In her one long speech, she talks to Quentin's grandmother about the human longing to leave ""something that would make a mark"" to outlast time in words that are not only eloquent but recognizably Faulknerian (101), but the written words she passes on preserve her dead fiance's voice and experience, not her own.  What the novel does show about Judith's life, however, testifies to her emotional and psychological strength: the girl who could stoically watch her father wrestling with his slaves becomes the woman who can keep up the failing plantation while her father is away at the war, who invites the woman she thinks was her fiance's mistress to visit the grave she made for him, and who, a ""unwived widow"" (110), adopts the orphan son of her murdered fiance and does the best she can to help him escape his vexed inheritance.  She cannot escape hers.  She dies of smallpox contracted while taking care that son inside her father's house.</p><br />",Disease,,,"Sutpen, Judith",15462,Individual,,,,0,Judith Sutpen,18938,Ellen Coldfield Sutpen;Thomas Sutpen,,,SutpensInAA,Coldfield House,Faulkner map,1267,851,-851,Coldfield House,Continuous,Middle-class House,Site of Event,,,
"Absalom, Absalom!",AA,15504,7,7,7.01,48,Narrated,1833-06-01 , 1909-09-06,Antebellum (1831-1860),It would be three hours yet before he would learn,"<p>While waiting for Rosa to explain why he is there, Quentin thinks over the long Yoknapatawpha history of Sutpen and his family.  All of this past is an inescapable part of his identity.  [SOURCE: Narrator]</p>",0,,Figures of Speech > Disease | Narrative > Anticipation,Cultural Identity | Group Mentality > Community collective | Health and Illness > Fever | Region > The South,,,Arrivals/Departures > Arrival | Chaos/Order > Creation | Story-telling > Communal mythology | Supernatural > Ghost,AA10,Mentioned,Thomas Sutpen,White,Male,Upper Class,Major,Dead-ghost,Sutpen,Management,"Planter, Confederate Officer",Sutpen Plantation,"<p>At the center of <em>Absalom, Absalom!</em> is the story of Thomas Sutpen, from his childhood in the mountains of western Virginia to his violent death 62 years later in Yoknapatawpha. As one of the county's earliest, and certainly its largest planter, and a Confederate Colonel during the Civil War, he has a lot in common with John Sartoris, the man who represented the Old South's plantation aristocracy in Faulkner's first Yoknapatawpha fiction. At the start of the war, Sartoris and Sutpen work together to raise and lead the Confederate regiment that fights in Robert E. Lee's army. However, just as Sutpen takes Sartoris' place in command of that regiment, so the story of Thomas Sutpen affords a much more searching look than the Sartoris saga at the cultural issues of class, race and slavery - issues that are largely taken for granted in <em>Flags in the Dust</em>. It is a story that is told retrospectively, from almost half a century after his death, one that changes dramatically depending upon who is telling it. To Rosa Coldfield, for example, Sutpen is ""fiend blackguard and devil"" (10), the outsider on whom the defeat of the South can be blamed. Wash Jones sees him at different moments as both the redeemer he worships and the ""instrument"" of his ""despair and grief"" (232). Quentin Compson raises the novel's implicit question when he wonders if it took ""Thomas Sutpen to make all of us"" (210). One part of the story - of the ""innocent"" (178) young Sutpen's ""fall"" into the Old South (180) - he apparently tells himself, though it reaches the reader as it is passed on by Quentin's grandfather to his father, by this father to Quentin, and by Quentin himself to Shreve. As the absent embodiment of the past, Sutpen himself remains both indeterminate and inescapable. Sutpen's design, to revenge himself upon the plantation aristocracy by creating an aristocratic dynasty of his own, fails - tragically, or ironically, or perhaps even justly. But his legacy remains to haunt the characters who inherit his story.</p><br />",Murder,,,"Sutpen, Thomas",15469,Individual,,,,1,Thomas Sutpen,18923,Thomas Sutpen's Mother;Thomas Sutpen's Father,,,SutpensInAA,Coldfield House,Faulkner map,1267,851,-851,Coldfield House,Continuous,Middle-class House,Site of Event,,,
"Absalom, Absalom!",AA,15506,8,9,8.01,482,Narrated+Consciousness,06-09-09,06-09-09,Turn of the Century (1890-1913),"Whatever her reason for choosing him, whether it was","<p>As Quentin continues to listen to Rosa, while somehow ""remembering"" what his father will say later that day, the evoked ghosts of Sutpen and Ellen morph into an imagined photograph of the four Sutpens - Thomas, Ellen, Judith and Henry - as a ""conventional family group"" (9), juxtaposed to the outraged voice of Rosa talking to him in the same room.  [SOURCE: Narrator]</p>",0,Emotional > Outrage | Mental > Envisioning | Perceptual > Listening | Verbal > Storytelling,"Allusion, Biblical > Hell | Allusion, Mythical > Demon | Allusion, Mythical > Niobe | Allusion, Mythical > Ogre | Figures of Speech > Voice | Genre Conventions > Gothic | Typography/Orthography > Italics",,Atmospheric > Gloom,Familial,Objects > Photograph | Story-telling | Supernatural > Ghost,AA10,Mentioned,Ellen Coldfield Sutpen,White,Female,Upper Class,Secondary,Dies,Sutpen,,,Sutpen Plantation,"<p>Ellen Sutpen, Sutpen's second wife, is the older daughter of Goodhue Coldfield. She is described as ""small-boned"" but also ""what is known as fullbodied"" (51).  According to the storytellers, Sutpen marries her to gain respectability.  The novel does not speculate on why she married Sutpen, but it describes her as very happy in the ""the part which she had written for herself"": ""chatelaine to the largest [plantation], wife to the wealthiest, mother of the most fortunate"" (54), blithely encouraging the courtship and anticipating the marriage of her daughter with the apparently very eligible Charles Bon - until reality, in the form of the trouble between her husband and her son and the exactions of the Civil War, prostrate her.    She is last seen in 1863 ""dying in bed in a darkened room"" where she had spent the last two years of her life (61, 62).</p><br />",,,,"Sutpen, Ellen Coldfield",15456,Individual,,,,1,Ellen Coldfield Sutpen,18941,Goodhue Coldfield,,,SutpensInAA,Coldfield House,Faulkner map,1267,851,-851,Coldfield House,Continuous,Middle-class House,Site of Event,,,
"Absalom, Absalom!",AA,15506,8,9,8.01,482,Narrated+Consciousness,06-09-09,06-09-09,Turn of the Century (1890-1913),"Whatever her reason for choosing him, whether it was","<p>As Quentin continues to listen to Rosa, while somehow ""remembering"" what his father will say later that day, the evoked ghosts of Sutpen and Ellen morph into an imagined photograph of the four Sutpens - Thomas, Ellen, Judith and Henry - as a ""conventional family group"" (9), juxtaposed to the outraged voice of Rosa talking to him in the same room.  [SOURCE: Narrator]</p>",0,Emotional > Outrage | Mental > Envisioning | Perceptual > Listening | Verbal > Storytelling,"Allusion, Biblical > Hell | Allusion, Mythical > Demon | Allusion, Mythical > Niobe | Allusion, Mythical > Ogre | Figures of Speech > Voice | Genre Conventions > Gothic | Typography/Orthography > Italics",,Atmospheric > Gloom,Familial,Objects > Photograph | Story-telling | Supernatural > Ghost,AA10,Mentioned,Henry Sutpen,White,Male,Upper Class,Major,Dies,Sutpen,,,Sutpen Plantation,"<p>Henry Sutpen is the son whom Thomas Sutpen expects to inherit the Yoknapatawpha dynasty he tries to create.  Instead, on the eve of the Civil War he ""adjures his father and renounces his birthright and the roof under which he had been born"" (62) - and even so cannot escape his father's legacy, or, in the end, that house.  Mr. Compson describes him as both a ""humorless yokel"" (86) and a ""romantic"" (97), and refers more than once to Henry's ""curious relationship"" with his sister Judith (62, 79).  At college he meets Charles Bon, for whose sake he renounces his patrimony and with whom he serves throughout the Civil War, before killing him at the gate to Sutpen's Hundred during the war's last days.  That murder provides the narrative with the question that haunts it from beginning to end.</p><br />",Murder,,,"Sutpen, Henry",15461,Individual,,,,0,Henry Sutpen,18937,Ellen Coldfield Sutpen;Thomas Sutpen,,,SutpensInAA,Coldfield House,Faulkner map,1267,851,-851,Coldfield House,Continuous,Middle-class House,Site of Event,,,
"Absalom, Absalom!",AA,15506,8,9,8.01,482,Narrated+Consciousness,06-09-09,06-09-09,Turn of the Century (1890-1913),"Whatever her reason for choosing him, whether it was","<p>As Quentin continues to listen to Rosa, while somehow ""remembering"" what his father will say later that day, the evoked ghosts of Sutpen and Ellen morph into an imagined photograph of the four Sutpens - Thomas, Ellen, Judith and Henry - as a ""conventional family group"" (9), juxtaposed to the outraged voice of Rosa talking to him in the same room.  [SOURCE: Narrator]</p>",0,Emotional > Outrage | Mental > Envisioning | Perceptual > Listening | Verbal > Storytelling,"Allusion, Biblical > Hell | Allusion, Mythical > Demon | Allusion, Mythical > Niobe | Allusion, Mythical > Ogre | Figures of Speech > Voice | Genre Conventions > Gothic | Typography/Orthography > Italics",,Atmospheric > Gloom,Familial,Objects > Photograph | Story-telling | Supernatural > Ghost,AA10,Mentioned,Judith Sutpen,White,Female,Upper Class,Major,Dies,Sutpen,,,Sutpen Plantation,"<p>Judith Sutpen, Thomas and Ellen's daughter, is described by Mr. Compson as ""the hoyden who could - and did - outrun and outclimb, and ride and fight both with and beside her brother"" (52).  Mr. Compson also refers to the  ""curious and unusual relationship"" between these siblings (79), calling them ""that single personality with two bodies"" (73), but on the whole the narrative emphasizes the differences in their character and their fates.  Stronger than her brother, Judith is nonetheless left at home while he rides away twice - first with her fiance and next after killing her fiance.  Her story is largely neglected and she herself largely silent.  In her one long speech, she talks to Quentin's grandmother about the human longing to leave ""something that would make a mark"" to outlast time in words that are not only eloquent but recognizably Faulknerian (101), but the written words she passes on preserve her dead fiance's voice and experience, not her own.  What the novel does show about Judith's life, however, testifies to her emotional and psychological strength: the girl who could stoically watch her father wrestling with his slaves becomes the woman who can keep up the failing plantation while her father is away at the war, who invites the woman she thinks was her fiance's mistress to visit the grave she made for him, and who, a ""unwived widow"" (110), adopts the orphan son of her murdered fiance and does the best she can to help him escape his vexed inheritance.  She cannot escape hers.  She dies of smallpox contracted while taking care that son inside her father's house.</p><br />",Disease,,,"Sutpen, Judith",15462,Individual,,,,0,Judith Sutpen,18938,Ellen Coldfield Sutpen;Thomas Sutpen,,,SutpensInAA,Coldfield House,Faulkner map,1267,851,-851,Coldfield House,Continuous,Middle-class House,Site of Event,,,
